YIL;AY;ILCE;MAHALLE;ABONE_ADEDI;ORTALAMA_TUKETIM
2020;9;BERGAMA;BARBAROS;193;8,76
2020;9;BERGAMA;BAYRAMCILAR;65;15,64
2020;9;BERGAMA;BERGAMA-KÜÇÜKKAYA KÖYÜ;191;18,32
2020;9;BERGAMA;BERGAMA-ÇAMTEPE KÖYÜ;93;13,97
2020;9;BERGAMA;BOZKÖY;92;20,89
2020;9;BERGAMA;BOZYERLER;64;22,17
2020;9;BERGAMA;BÖLCEK;472;20,49
2020;9;BERGAMA;CEVAPLI;28;13,6
2020;9;BERGAMA;DEMİRCİDERE;58;17,65
2020;9;BERGAMA;ERTUĞRUL;955;8,87
2020;9;BERGAMA;EĞRİGÖL;59;28,15
2020;9;BERGAMA;EĞİLLER;64;10,26
2020;9;BERGAMA;FATİH;5999;10,21
2020;9;BERGAMA;FEVZİPAŞA;618;12,58
2020;9;BERGAMA;GAZİOSMANPAŞA;2445;10,23
2020;9;BERGAMA;GAZİPAŞA;206;8,55
2020;9;BERGAMA;GÖBELLER;132;16,67
2020;9;BERGAMA;GÖKÇEYURT;23;23,89
2020;9;BERGAMA;GÖÇBEYLİ;668;14,29
2020;9;BERGAMA;GÜNEŞLİ;61;18,94
2020;9;BERGAMA;HACIHAMZALAR;91;16,27
2020;9;BERGAMA;HACILAR (DEREKÖY BUCAĞI);62;5,94
2020;9;BERGAMA;HAMZALISÜLEYMANİYE;59;15,36
2020;9;BERGAMA;HİSARKÖY;81;12,91
2020;9;BERGAMA;ILGINCABER;1;15
2020;9;BERGAMA;KADRİYE;2;25,89
2020;9;BERGAMA;KALEARDI;23;16,58
2020;9;BERGAMA;KAPIKAYA;30;17,02
2020;9;BERGAMA;KAPLAN (YUKARIBEY BUCAĞI);149;16,24
2020;9;BERGAMA;KARAHIDIRLI;77;20,74
2020;9;BERGAMA;KARALAR;2;9,3
2020;9;BERGAMA;KARAVELİLER;269;14,54
2020;9;BERGAMA;KAŞIKÇI;1;9,88
2020;9;BERGAMA;KIRANLI;142;14,3
2020;9;BERGAMA;KIZILTEPE;41;18,09
2020;9;BERGAMA;KOZLUCA;1;4,29
2020;9;BERGAMA;KURFALLI;116;24,16
2020;9;BERGAMA;KURTULUŞ;715;10,13
2020;9;BERGAMA;MAHMUDİYE;1;19,86
2020;9;BERGAMA;MALTEPE;3805;9,45
2020;9;BERGAMA;NARLICA;105;47,22
2020;9;BERGAMA;OKÇULAR;140;15,79
2020;9;BERGAMA;ORUŞLAR;1;0,25
2020;9;BERGAMA;OVACIK;167;42,97
2020;9;BERGAMA;PİREVELİLER;76;12,8
2020;9;BERGAMA;SARIDERE;90;43,55
2020;9;BERGAMA;SELÇUK;518;10,62
2020;9;BERGAMA;SÜLEYMANLI;50;31,4
2020;9;BERGAMA;SİNDEL;1;9,17
2020;9;BERGAMA;TALATPAŞA;278;9,67
2020;9;BERGAMA;TEKKEDERE;96;30,16
2020;9;BERGAMA;TERZİHALİLLER;95;19,02
2020;9;BERGAMA;TIRMANLAR;20;13,11
2020;9;BERGAMA;TURABEY;1244;9,45
2020;9;BERGAMA;TİYELTİ;67;28,34
2020;9;BERGAMA;ULUCAMİİ;272;10,4
2020;9;BERGAMA;YALNIZEV;123;38,1
2020;9;BERGAMA;YENİKENT;330;23,12
2020;9;BERGAMA;YENİLER;2;9,95
2020;9;BERGAMA;YERLİTAHTACI;77;16,19
2020;9;BERGAMA;YORTANLI;28;8,84
2020;9;BERGAMA;YUKARIADA;1;15,71
2020;9;BERGAMA;YUKARIBEY;432;16,35
2020;9;BERGAMA;YUKARICUMA;71;16,44
2020;9;BERGAMA;YUKARIKIRIKLAR;42;18,19
2020;9;BERGAMA;ZAFER;1496;9,43
2020;9;BERGAMA;ZEYTİNDAĞ;885;12,99
2020;9;BERGAMA;ÇAKIRLAR;25;21,33
2020;9;BERGAMA;ÇALIBAHÇE;26;10
2020;9;BERGAMA;ÇAMAVLU;184;12,96
2020;9;BERGAMA;ÇAMKÖY;81;35,25
2020;9;BERGAMA;ÇELTİKÇİ;71;14,45
2020;9;BERGAMA;ÇOBANLAR;28;6,17
2020;9;BERGAMA;ÇÜRÜKBAĞLAR;80;13,34
2020;9;BERGAMA;ÖRENLİ;3;6,61
2020;9;BERGAMA;ÖRLEMİŞ;40;14,68
2020;9;BERGAMA;ÜRKÜTLER;1;5
2020;9;BERGAMA;ÜÇTEPE;40;6,96
2020;9;BERGAMA;İNCECİKLER;81;13,15
2020;9;BERGAMA;İNKILAP;506;9,51
2020;9;BERGAMA;İSLAMSARAY;304;9,82
2020;9;BERGAMA;İSMAİLLİ;81;20,77
2020;9;BEYDAĞ;ADAKÜRE;174;18,26
2020;9;BEYDAĞ;AKTEPE;208;13,53
2020;9;BEYDAĞ;ALAKEÇİLİ;61;21,35
2020;9;BEYDAĞ;ATATÜRK;854;9,95
2020;9;BEYDAĞ;BAKIRKÖY;91;26,91
2020;9;BEYDAĞ;BEYKÖY;123;10,15
2020;9;BEYDAĞ;CUMHURİYET;1157;9,75
2020;9;BEYDAĞ;ERİKLİ;154;15,97
2020;9;BEYDAĞ;EĞRİDERE;100;18,39
2020;9;BEYDAĞ;HALIKÖY;185;18,11
2020;9;BEYDAĞ;KARAOBA;88;31,23
2020;9;BEYDAĞ;KURUDERE;43;25,36
2020;9;BEYDAĞ;MENDERES;51;24,35
2020;9;BEYDAĞ;MUTAFLAR;122;15,29
2020;9;BEYDAĞ;PALAMUTÇUK;83;17,42
2020;9;BEYDAĞ;SARIKAYA;56;32,5
2020;9;BEYDAĞ;TABAKLAR;28;12,33
2020;9;BEYDAĞ;YAĞCILAR;168;25,65
2020;9;BEYDAĞ;YENİYURT;27;16,35
2020;9;BEYDAĞ;YEŞİLTEPE;50;13,23
2020;9;BEYDAĞ;YUKARIAKTEPE;83;11,97
2020;9;BEYDAĞ;YUKARITOSUNLAR;49;41,24
2020;9;BEYDAĞ;ÇAMLIK;118;15,5
2020;9;BEYDAĞ;ÇOMAKLAR;150;17,17
2020;9;BEYDAĞ;ÇİFTLİKKÖY;49;38,36
2020;9;BORNOVA;ATATÜRK;9430;11,27
2020;9;BORNOVA;BARBAROS;3463;10,52
2020;9;BORNOVA;BEŞYOL;65;15,01
2020;9;BORNOVA;BORNOVA;5;13,87
2020;9;BORNOVA;BİRLİK;2078;11,08
2020;9;BORNOVA;DOĞANLAR;5400;11,9
2020;9;BORNOVA;EGEMENLİK;718;11,71
2020;9;BORNOVA;ERGENE;3435;8,52
2020;9;BORNOVA;ERZENE;6849;9,22
2020;9;BORNOVA;EVKA 3;5195;10,3
2020;9;BORNOVA;EVKA 4;5302;8,93
2020;9;BORNOVA;EĞRİDERE;310;25,59
2020;9;BORNOVA;GAZİ OSMAN PAŞA;4002;10,42
2020;9;BORNOVA;GÖKDERE;141;20,08
2020;9;BORNOVA;GÜRPINAR;2628;12,35
2020;9;BORNOVA;IŞIKLAR;622;14,39
2020;9;BORNOVA;KARACAOĞLAN;2002;11,75
2020;9;BORNOVA;KARAÇAM;177;24,18
2020;9;BORNOVA;KAVAKLIDERE;884;14,85
2020;9;BORNOVA;KAYADİBİ;56;32,1
2020;9;BORNOVA;KAZIMDİRİK;7411;8,32
2020;9;BORNOVA;KEMALPAŞA;3058;11,67
2020;9;BORNOVA;KIZILAY;5004;11,06
2020;9;BORNOVA;KOŞUKAVAK;2386;10,21
2020;9;BORNOVA;KURUDERE;17;21,02
2020;9;BORNOVA;LAKA;121;19,92
2020;9;BORNOVA;MERKEZ;1639;13,43
2020;9;BORNOVA;MERİÇ;2598;10,71
2020;9;BORNOVA;MEVLANA;6186;10,96
2020;9;BORNOVA;NALDÖKEN;2445;12,59
2020;9;BORNOVA;RAFET PAŞA;5343;10,71
2020;9;BORNOVA;SARNIÇKÖY;35;25,44
2020;9;BORNOVA;SERİNTEPE;2174;11,34
2020;9;BORNOVA;TUNA;2171;10,61
2020;9;BORNOVA;YAKAKÖY;384;28,93
2020;9;BORNOVA;YEŞİLOVA;8236;10,85
2020;9;BORNOVA;YEŞİLÇAM;1063;13,14
2020;9;BORNOVA;YILDIRIM BEYAZIT;1865;9,86
2020;9;BORNOVA;YUNUS EMRE;699;13,25
2020;9;BORNOVA;ZAFER;3179;11,42
2020;9;BORNOVA;ÇAMDİBİ;3;19,33
2020;9;BORNOVA;ÇAMKULE;1613;14,37
2020;9;BORNOVA;ÇAMİÇİ;64;22,61
2020;9;BORNOVA;ÇINAR;1195;10,21
2020;9;BORNOVA;ÇİÇEKLİ;78;14,99
2020;9;BORNOVA;ÜMİT;1214;11,66
2020;9;BORNOVA;İNÖNÜ;8526;11,31
2020;9;BUCA;29 EKİM;439;13,45
2020;9;BUCA;ADATEPE;7338;8,49
2020;9;BUCA;AKINCILAR;3736;10,29
2020;9;BUCA;ATATÜRK;7259;8,59
2020;9;BUCA;AYDOĞDU;1105;10,85
2020;9;BUCA;BARIŞ;4516;9,85
2020;9;BUCA;BELENBAŞI;498;16,59
2020;9;BUCA;BUCA KOOP;6003;10,55
2020;9;BUCA;BUCAOSB;1;6
2020;9;BUCA;CUMHURİYET;1536;10,3
2020;9;BUCA;DOĞANCILAR;125;21,05
2020;9;BUCA;DUMLUPINAR;1230;10,06
2020;9;BUCA;DİCLE;1940;10,78
2020;9;BUCA;EFELER;6354;10,01
2020;9;BUCA;FIRAT;6093;11,21
2020;9;BUCA;GAZİLER;1819;10,43
2020;9;BUCA;GÖKSU;7958;12,02
2020;9;BUCA;GÜVEN;2395;9,65
2020;9;BUCA;HÜRRİYET;5094;9,47
2020;9;BUCA;KARACAAĞAÇ;203;24,02
2020;9;BUCA;KARANFİL;1534;9,48
2020;9;BUCA;KAYNAKLAR MERKEZ;409;12,07
2020;9;BUCA;KIRIKLAR;310;22,08
2020;9;BUCA;KOZAĞAÇ;7169;9,83
2020;9;BUCA;KURUÇEŞME;6420;8,08
2020;9;BUCA;LALELİ;2530;9,9
2020;9;BUCA;MENDERES;4447;9,81
2020;9;BUCA;MURATHAN;1206;13,38
2020;9;BUCA;MUSTAFA KEMAL;4929;11,91
2020;9;BUCA;SEYHAN;828;11,75
2020;9;BUCA;UFUK;5339;10,69
2020;9;BUCA;VALİ RAHMİ BEY;2872;9,02
2020;9;BUCA;YAYLACIK;6049;9,99
2020;9;BUCA;YENİGÜN;6782;10,7
2020;9;BUCA;YEŞİLBAĞLAR;5242;11,15
2020;9;BUCA;YILDIZ;7576;10,87
2020;9;BUCA;YILDIZLAR;75;20,28
2020;9;BUCA;YİĞİTLER;5046;9,79
2020;9;BUCA;ZAFER;306;16,97
2020;9;BUCA;ÇALDIRAN;743;11,17
2020;9;BUCA;ÇAMLIK;2881;10,81
2020;9;BUCA;ÇAMLIKULE;6192;11,4
2020;9;BUCA;ÇAMLIPINAR;3251;11,63
2020;9;BUCA;ÇAĞDAŞ;906;9,43
2020;9;BUCA;İNKILAP;3358;9,53
2020;9;BUCA;İNÖNÜ;5231;11,72
2020;9;BUCA;İZKENT;1902;9,4
2020;9;BUCA;ŞİRİNKAPI;1300;11,61
2020;9;DİKİLİ;BADEMLİ;442;18,54
2020;9;DİKİLİ;BAHÇELİ;3;39,26
2020;9;DİKİLİ;CUMHURİYET;3644;8,82
2020;9;DİKİLİ;DELİKTAŞ;1;25,47
2020;9;DİKİLİ;DEMİRTAŞ;1;25,45
2020;9;DİKİLİ;DENİZKÖY;273;13,51
2020;9;DİKİLİ;ESENTEPE;2;55
2020;9;DİKİLİ;GAZİPAŞA;3851;8,27
2020;9;DİKİLİ;GÖKÇEAĞIL;2;10,79
2020;9;DİKİLİ;KABAKUM;30;10,72
